Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,L,1.2678,TRUE
1,2,radial,0.1,0,R,1.0247,FALSE
1,3,radial,0,0.15,R,1.5014,TRUE
1,4,radial,0,0.2,R,1.1213,TRUE
1,5,radial,0.05,0,R,2.5356,FALSE
1,6,linear,0.2,0,L,1.5179,TRUE
1,7,linear,0,0.1,R,2.819,TRUE
1,8,linear,0.15,0,R,2.4021,FALSE
1,9,radial,0,0.1,R,1.2009,TRUE
1,10,linear,0.05,0,L,2.5022,TRUE
1,11,radial,0,0.05,R,2.6358,TRUE
1,12,radial,0.2,0,L,0.76736,TRUE
1,13,linear,0,0.15,R,1.7182,TRUE
1,14,linear,0,0.2,R,1.1508,TRUE
1,15,linear,0.1,0,R,2.0367,FALSE
1,16,linear,0,0.05,R,2.2856,TRUE
2,1,linear,0.2,0,L,0.81758,TRUE
2,2,radial,0.15,0,L,1.2176,TRUE
2,3,linear,0,0.1,R,3.5364,TRUE
2,4,radial,0.1,0,L,1.5348,TRUE
2,5,radial,0,0.15,L,1.106,FALSE
2,6,linear,0.15,0,L,1.1896,TRUE
2,7,radial,0,0.2,R,0.99233,TRUE
2,8,radial,0.05,0,R,1.4016,FALSE
2,9,radial,0,0.1,R,1.5179,TRUE
2,10,linear,0.05,0,L,2.5523,TRUE
2,11,radial,0,0.05,L,1.1342,FALSE
2,12,linear,0,0.15,R,2.5524,TRUE
2,13,linear,0,0.2,R,0.85675,TRUE
2,14,linear,0.1,0,R,2.5519,FALSE
2,15,radial,0.2,0,L,0.81756,TRUE
2,16,linear,0,0.05,R,1.4846,TRUE
3,1,radial,0.15,0,L,1.0252,TRUE
3,2,radial,0.1,0,R,1.3848,FALSE
3,3,radial,0,0.15,R,1.4848,TRUE
3,4,radial,0,0.2,R,0.78409,TRUE
3,5,radial,0.05,0,R,2.7025,FALSE
3,6,radial,0,0.1,R,2.3688,TRUE
3,7,radial,0,0.05,R,1.1176,TRUE
3,8,linear,0.2,0,L,0.51737,TRUE
3,9,linear,0,0.1,R,1.0512,TRUE
3,10,radial,0.2,0,L,0.58384,TRUE
3,11,linear,0.15,0,L,1.0891,TRUE
3,12,linear,0.05,0,R,0.95072,FALSE
3,13,linear,0,0.15,R,1.0562,TRUE
3,14,linear,0,0.2,R,0.95092,TRUE
3,15,linear,0.1,0,L,1.2347,TRUE
3,16,linear,0,0.05,L,1.1954,FALSE
4,1,radial,0.15,0,L,0.88834,TRUE
4,2,linear,0.2,0,L,0.71732,TRUE
4,3,radial,0.1,0,R,1.4679,FALSE
4,4,radial,0,0.15,L,0.68425,FALSE
4,5,linear,0,0.1,L,2.7951,FALSE
4,6,radial,0,0.2,R,1.2011,TRUE
4,7,radial,0.05,0,L,2.7036,TRUE
4,8,linear,0.15,0,L,0.90125,TRUE
4,9,radial,0,0.1,R,2.0515,TRUE
4,10,radial,0,0.05,R,2.5689,TRUE
4,11,radial,0.2,0,L,0.68397,TRUE
4,12,linear,0.05,0,R,1.3676,FALSE
4,13,linear,0,0.15,L,3.9369,FALSE
4,14,linear,0,0.2,R,0.78437,TRUE
4,15,linear,0.1,0,L,1.3354,TRUE
4,16,linear,0,0.05,R,2.7753,TRUE
5,1,linear,0.2,0,L,0.77748,TRUE
5,2,radial,0.15,0,L,1.0511,TRUE
5,3,linear,0,0.1,L,4.0034,FALSE
5,4,radial,0.1,0,R,3.7701,FALSE
5,5,linear,0.15,0,L,1.2344,TRUE
5,6,radial,0,0.15,R,1.1191,TRUE
5,7,radial,0,0.2,R,0.95226,TRUE
5,8,radial,0.05,0,R,1.1226,FALSE
5,9,linear,0.05,0,L,1.5351,TRUE
5,10,linear,0,0.15,R,2.4024,TRUE
5,11,linear,0,0.2,R,1.2008,TRUE
5,12,radial,0,0.1,L,1.5017,FALSE
5,13,radial,0,0.05,R,2.6525,TRUE
5,14,linear,0.1,0,L,1.4513,TRUE
5,15,radial,0.2,0,L,0.70097,TRUE
5,16,linear,0,0.05,R,1.3012,TRUE
