"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"L",1.4514,TRUE,2014-11-05,2,0.15,3,8
1,2,"radial",0.1,0,"R",2.1018,FALSE,2014-11-05,2,0.1,3,8
1,3,"radial",0,0.15,"R",1.5513,TRUE,2014-11-05,2,0.15,3,8
1,4,"radial",0,0.2,"R",2.5357,TRUE,2014-11-05,2,0.2,3,8
1,5,"radial",0.05,0,"L",2.1019,TRUE,2014-11-05,2,0.05,3,8
1,6,"linear",0.2,0,"L",0.75089,TRUE,2014-11-05,2,0.2,3,8
1,7,"linear",0,0.1,"R",0.96769,TRUE,2014-11-05,2,0.1,3,8
1,8,"linear",0.15,0,"L",0.71743,TRUE,2014-11-05,2,0.15,3,8
1,9,"radial",0,0.1,"R",1.139,TRUE,2014-11-05,2,0.1,3,8
1,10,"linear",0.05,0,"L",1.4347,TRUE,2014-11-05,2,0.05,3,8
1,11,"radial",0,0.05,"R",1.2011,TRUE,2014-11-05,2,0.05,3,8
1,12,"radial",0.2,0,"L",0.83414,TRUE,2014-11-05,2,0.2,3,8
1,13,"linear",0,0.15,"R",1.101,TRUE,2014-11-05,2,0.15,3,8
1,14,"linear",0,0.2,"R",0.9023,TRUE,2014-11-05,2,0.2,3,8
1,15,"linear",0.1,0,"L",1.0009,TRUE,2014-11-05,2,0.1,3,8
1,16,"linear",0,0.05,"R",1.2749,TRUE,2014-11-05,2,0.05,3,8
2,1,"linear",0.2,0,"L",0.61732,TRUE,2014-11-05,2,0.2,3,8
2,2,"radial",0.15,0,"L",1.1885,TRUE,2014-11-05,2,0.15,3,8
2,3,"linear",0,0.1,"R",1.418,TRUE,2014-11-05,2,0.1,3,8
2,4,"radial",0.1,0,"L",1.1011,TRUE,2014-11-05,2,0.1,3,8
2,5,"radial",0,0.15,"L",0.9194,FALSE,2014-11-05,2,0.15,3,8
2,6,"linear",0.15,0,"L",0.9675,TRUE,2014-11-05,2,0.15,3,8
2,7,"radial",0,0.2,"R",1.0342,TRUE,2014-11-05,2,0.2,3,8
