"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"linear",0.1,0,"L",6.6108,TRUE,2014-11-05,2,0.1,1,2
1,2,"linear",0.2,0,"L",2.069,TRUE,2014-11-05,2,0.2,1,2
1,3,"radial",0.2,0,"L",2.0518,TRUE,2014-11-05,2,0.2,1,2
1,4,"linear",0.05,0,"L",2.3186,TRUE,2014-11-05,2,0.05,1,2
1,5,"linear",0,0.2,"L",4.8548,FALSE,2014-11-05,2,0.2,1,2
1,6,"radial",0,0.05,"L",2.6022,FALSE,2014-11-05,2,0.05,1,2
1,7,"radial",0,0.2,"R",2.6208,TRUE,2014-11-05,2,0.2,1,2
1,8,"linear",0,0.15,"R",1.9017,TRUE,2014-11-05,2,0.15,1,2
1,9,"radial",0,0.15,"L",2.9868,FALSE,2014-11-05,2,0.15,1,2
1,10,"linear",0,0.1,"R",4.9373,TRUE,2014-11-05,2,0.1,1,2
1,11,"radial",0.05,0,"R",3.2694,FALSE,2014-11-05,2,0.05,1,2
1,12,"linear",0,0.05,"L",5.0876,FALSE,2014-11-05,2,0.05,1,2
1,13,"radial",0.15,0,"L",4.604,TRUE,2014-11-05,2,0.15,1,2
1,14,"linear",0.15,0,"L",3.3363,TRUE,2014-11-05,2,0.15,1,2
1,15,"radial",0,0.1,"L",5.7551,FALSE,2014-11-05,2,0.1,1,2
1,16,"radial",0.1,0,"R",4.0536,FALSE,2014-11-05,2,0.1,1,2
2,1,"radial",0.2,0,"L",1.4516,TRUE,2014-11-05,2,0.2,1,2
2,2,"linear",0.1,0,"L",3.1531,TRUE,2014-11-05,2,0.1,1,2
2,3,"linear",0.2,0,"L",2.4855,TRUE,2014-11-05,2,0.2,1,2
2,4,"linear",0.05,0,"R",4.5871,FALSE,2014-11-05,2,0.05,1,2
2,5,"linear",0,0.2,"R",3.3532,TRUE,2014-11-05,2,0.2,1,2
2,6,"radial",0,0.05,"L",3.4028,FALSE,2014-11-05,2,0.05,1,2
2,7,"radial",0,0.2,"R",2.2358,TRUE,2014-11-05,2,0.2,1,2
2,8,"linear",0,0.15,"R",2.3858,TRUE,2014-11-05,2,0.15,1,2
2,9,"linear",0,0.1,"R",3.2532,TRUE,2014-11-05,2,0.1,1,2
2,10,"radial",0,0.15,"R",1.418,TRUE,2014-11-05,2,0.15,1,2
2,11,"radial",0.05,0,"L",2.453,TRUE,2014-11-05,2,0.05,1,2
2,12,"radial",0.15,0,"L",1.6347,TRUE,2014-11-05,2,0.15,1,2
2,13,"linear",0,0.05,"R",3.6034,TRUE,2014-11-05,2,0.05,1,2
2,14,"radial",0,0.1,"R",2.0425,TRUE,2014-11-05,2,0.1,1,2
2,15,"radial",0.1,0,"L",1.8513,TRUE,2014-11-05,2,0.1,1,2
2,16,"linear",0.15,0,"L",2.5737,TRUE,2014-11-05,2,0.15,1,2
3,1,"radial",0.2,0,"L",0.9842,TRUE,2014-11-05,2,0.2,1,2
3,2,"radial",0,0.05,"R",3.1694,TRUE,2014-11-05,2,0.05,1,2
3,3,"radial",0,0.2,"R",1.1342,TRUE,2014-11-05,2,0.2,1,2
3,4,"radial",0,0.15,"R",1.1344,TRUE,2014-11-05,2,0.15,1,2
3,5,"linear",0.1,0,"L",1.0177,TRUE,2014-11-05,2,0.1,1,2
3,6,"linear",0.2,0,"L",1.0013,TRUE,2014-11-05,2,0.2,1,2
3,7,"linear",0.05,0,"L",3.1529,TRUE,2014-11-05,2,0.05,1,2
3,8,"linear",0,0.2,"R",0.96811,TRUE,2014-11-05,2,0.2,1,2
