"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"L",1.2678,TRUE,2014-11-05,2,0.15,2,8
1,2,"radial",0.1,0,"R",1.0247,FALSE,2014-11-05,2,0.1,2,8
1,3,"radial",0,0.15,"R",1.5014,TRUE,2014-11-05,2,0.15,2,8
1,4,"radial",0,0.2,"R",1.1213,TRUE,2014-11-05,2,0.2,2,8
1,5,"radial",0.05,0,"R",2.5356,FALSE,2014-11-05,2,0.05,2,8
1,6,"linear",0.2,0,"L",1.5179,TRUE,2014-11-05,2,0.2,2,8
1,7,"linear",0,0.1,"R",2.819,TRUE,2014-11-05,2,0.1,2,8
1,8,"linear",0.15,0,"R",2.4021,FALSE,2014-11-05,2,0.15,2,8
1,9,"radial",0,0.1,"R",1.2009,TRUE,2014-11-05,2,0.1,2,8
1,10,"linear",0.05,0,"L",2.5022,TRUE,2014-11-05,2,0.05,2,8
1,11,"radial",0,0.05,"R",2.6358,TRUE,2014-11-05,2,0.05,2,8
1,12,"radial",0.2,0,"L",0.76736,TRUE,2014-11-05,2,0.2,2,8
1,13,"linear",0,0.15,"R",1.7182,TRUE,2014-11-05,2,0.15,2,8
1,14,"linear",0,0.2,"R",1.1508,TRUE,2014-11-05,2,0.2,2,8
1,15,"linear",0.1,0,"R",2.0367,FALSE,2014-11-05,2,0.1,2,8
1,16,"linear",0,0.05,"R",2.2856,TRUE,2014-11-05,2,0.05,2,8
2,1,"linear",0.2,0,"L",0.81758,TRUE,2014-11-05,2,0.2,2,8
2,2,"radial",0.15,0,"L",1.2176,TRUE,2014-11-05,2,0.15,2,8
2,3,"linear",0,0.1,"R",3.5364,TRUE,2014-11-05,2,0.1,2,8
2,4,"radial",0.1,0,"L",1.5348,TRUE,2014-11-05,2,0.1,2,8
2,5,"radial",0,0.15,"L",1.106,FALSE,2014-11-05,2,0.15,2,8
2,6,"linear",0.15,0,"L",1.1896,TRUE,2014-11-05,2,0.15,2,8
2,7,"radial",0,0.2,"R",0.99233,TRUE,2014-11-05,2,0.2,2,8
2,8,"radial",0.05,0,"R",1.4016,FALSE,2014-11-05,2,0.05,2,8
2,9,"radial",0,0.1,"R",1.5179,TRUE,2014-11-05,2,0.1,2,8
2,10,"linear",0.05,0,"L",2.5523,TRUE,2014-11-05,2,0.05,2,8
2,11,"radial",0,0.05,"L",1.1342,FALSE,2014-11-05,2,0.05,2,8
2,12,"linear",0,0.15,"R",2.5524,TRUE,2014-11-05,2,0.15,2,8
2,13,"linear",0,0.2,"R",0.85675,TRUE,2014-11-05,2,0.2,2,8
2,14,"linear",0.1,0,"R",2.5519,FALSE,2014-11-05,2,0.1,2,8
2,15,"radial",0.2,0,"L",0.81756,TRUE,2014-11-05,2,0.2,2,8
2,16,"linear",0,0.05,"R",1.4846,TRUE,2014-11-05,2,0.05,2,8
3,1,"radial",0.15,0,"L",1.0252,TRUE,2014-11-05,2,0.15,2,8
3,2,"radial",0.1,0,"R",1.3848,FALSE,2014-11-05,2,0.1,2,8
3,3,"radial",0,0.15,"R",1.4848,TRUE,2014-11-05,2,0.15,2,8
3,4,"radial",0,0.2,"R",0.78409,TRUE,2014-11-05,2,0.2,2,8
3,5,"radial",0.05,0,"R",2.7025,FALSE,2014-11-05,2,0.05,2,8
3,6,"radial",0,0.1,"R",2.3688,TRUE,2014-11-05,2,0.1,2,8
3,7,"radial",0,0.05,"R",1.1176,TRUE,2014-11-05,2,0.05,2,8
3,8,"linear",0.2,0,"L",0.51737,TRUE,2014-11-05,2,0.2,2,8
3,9,"linear",0,0.1,"R",1.0512,TRUE,2014-11-05,2,0.1,2,8
3,10,"radial",0.2,0,"L",0.58384,TRUE,2014-11-05,2,0.2,2,8
3,11,"linear",0.15,0,"L",1.0891,TRUE,2014-11-05,2,0.15,2,8
3,12,"linear",0.05,0,"R",0.95072,FALSE,2014-11-05,2,0.05,2,8
