Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,L,2.2519,TRUE
1,2,radial,0.1,0,L,4.1202,TRUE
1,3,radial,0,0.15,R,1.1036,TRUE
1,4,radial,0,0.2,R,2.2184,TRUE
1,5,radial,0.05,0,L,2.469,TRUE
1,6,linear,0.2,0,L,0.90674,TRUE
1,7,linear,0,0.1,R,2.2186,TRUE
1,8,linear,0.15,0,L,0.86724,TRUE
1,9,radial,0,0.1,R,3.2527,TRUE
1,10,linear,0.05,0,L,2.6909,TRUE
1,11,radial,0,0.05,L,3.0861,FALSE
1,12,radial,0.2,0,L,0.73423,TRUE
1,13,linear,0,0.15,L,5.8218,FALSE
1,14,linear,0,0.2,L,5.2415,FALSE
1,15,linear,0.1,0,R,4.0259,FALSE
1,16,linear,0,0.05,R,5.0545,TRUE
2,1,linear,0.2,0,L,2.4715,TRUE
2,2,radial,0.15,0,L,4.654,TRUE
2,3,linear,0,0.1,R,2.8918,TRUE
2,4,radial,0.1,0,L,5.1245,TRUE
2,5,radial,0,0.15,R,2.3522,TRUE
2,6,linear,0.15,0,L,2.0684,TRUE
2,7,radial,0,0.2,R,2.302,TRUE
2,8,radial,0.05,0,R,4.3536,FALSE
2,9,radial,0,0.1,R,2.519,TRUE
2,10,linear,0.05,0,L,3.2864,TRUE
2,11,radial,0,0.05,R,4.0536,TRUE
2,12,linear,0,0.15,L,2.3354,FALSE
2,13,linear,0,0.2,R,2.5021,TRUE
2,14,linear,0.1,0,L,5.8552,TRUE
2,15,radial,0.2,0,L,0.88427,TRUE
2,16,linear,0,0.05,R,3.6946,TRUE
3,1,radial,0.15,0,L,1.8183,TRUE
3,2,radial,0.1,0,L,3.1028,TRUE
3,3,radial,0,0.15,R,0.98431,TRUE
3,4,radial,0,0.2,R,1.023,TRUE
3,5,radial,0.05,0,L,2.1853,TRUE
3,6,radial,0,0.1,R,1.6349,TRUE
3,7,radial,0,0.05,L,2.8523,FALSE
3,8,linear,0.2,0,L,1.5179,TRUE
3,9,linear,0,0.1,R,3.6231,TRUE
3,10,radial,0.2,0,L,0.73423,TRUE
3,11,linear,0.15,0,L,1.1175,TRUE
3,12,linear,0.05,0,L,3.5699,TRUE
3,13,linear,0,0.15,R,3.403,TRUE
3,14,linear,0,0.2,R,1.0672,TRUE
3,15,linear,0.1,0,L,0.98758,TRUE
3,16,linear,0,0.05,R,6.2216,TRUE
4,1,radial,0.15,0,L,0.75091,TRUE
4,2,linear,0.2,0,L,1.0589,TRUE
4,3,radial,0.1,0,L,2.0352,TRUE
4,4,radial,0,0.15,R,1.6683,TRUE
4,5,linear,0,0.1,R,2.9632,TRUE
4,6,radial,0,0.2,R,0.95091,TRUE
4,7,radial,0.05,0,R,5.7255,FALSE
4,8,linear,0.15,0,L,2.1355,TRUE
4,9,radial,0,0.1,R,1.8202,TRUE
4,10,radial,0,0.05,R,1.0544,TRUE
4,11,radial,0.2,0,L,0.7174,TRUE
4,12,linear,0.05,0,L,2.5523,TRUE
4,13,linear,0,0.15,R,1.6517,TRUE
4,14,linear,0,0.2,R,1.5684,TRUE
4,15,linear,0.1,0,L,0.91771,TRUE
4,16,linear,0,0.05,R,2.4021,TRUE
5,1,linear,0.2,0,L,0.85155,TRUE
5,2,radial,0.15,0,L,1.5346,TRUE
5,3,linear,0,0.1,R,2.6358,TRUE
5,4,radial,0.1,0,L,0.75094,TRUE
5,5,linear,0.15,0,L,1.0009,TRUE
5,6,radial,0,0.15,R,1.1177,TRUE
5,7,radial,0,0.2,R,1.0178,TRUE
5,8,radial,0.05,0,R,5.2377,FALSE
5,9,linear,0.05,0,L,0.93431,TRUE
5,10,linear,0,0.15,R,1.0896,TRUE
5,11,linear,0,0.2,R,1.0749,TRUE
5,12,radial,0,0.1,L,2.5188,FALSE
5,13,radial,0,0.05,R,2.4024,TRUE
5,14,linear,0.1,0,L,1.8185,TRUE
5,15,radial,0.2,0,L,0.68423,TRUE
5,16,linear,0,0.05,L,4.3872,FALSE
