"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
2,9,"linear",0,0.1,"R",2.0185,TRUE,2014-11-11,4,0.1,2,2
2,10,"radial",0,0.15,"R",2.2526,TRUE,2014-11-11,4,0.15,2,2
2,11,"radial",0.05,0,"R",4.5058,FALSE,2014-11-11,4,0.05,2,2
2,12,"radial",0.15,0,"L",5.3579,TRUE,2014-11-11,4,0.15,2,2
2,13,"linear",0,0.05,"R",5.4543,TRUE,2014-11-11,4,0.05,2,2
2,14,"radial",0,0.1,"R",2.0242,TRUE,2014-11-11,4,0.1,2,2
2,15,"radial",0.1,0,"R",4.2037,FALSE,2014-11-11,4,0.1,2,2
2,16,"linear",0.15,0,"R",4.1869,FALSE,2014-11-11,4,0.15,2,2
3,1,"radial",0.2,0,"L",5.2213,TRUE,2014-11-11,4,0.2,2,2
3,2,"radial",0,0.05,"R",5.4214,TRUE,2014-11-11,4,0.05,2,2
3,3,"radial",0,0.2,"R",0.91785,TRUE,2014-11-11,4,0.2,2,2
3,4,"radial",0,0.15,"R",2.1685,TRUE,2014-11-11,4,0.15,2,2
3,5,"linear",0.1,0,"L",3.3195,TRUE,2014-11-11,4,0.1,2,2
3,6,"linear",0.2,0,"L",2.569,TRUE,2014-11-11,4,0.2,2,2
3,7,"linear",0.05,0,"L",6.3723,TRUE,2014-11-11,4,0.05,2,2
3,8,"linear",0,0.2,"R",0.98436,TRUE,2014-11-11,4,0.2,2,2
3,9,"linear",0,0.15,"R",2.4854,TRUE,2014-11-11,4,0.15,2,2
3,10,"radial",0.05,0,"R",4.6873,FALSE,2014-11-11,4,0.05,2,2
3,11,"radial",0.15,0,"L",4.3062,TRUE,2014-11-11,4,0.15,2,2
3,12,"radial",0,0.1,"R",3.5697,TRUE,2014-11-11,4,0.1,2,2
3,13,"radial",0.1,0,"L",3.0608,TRUE,2014-11-11,4,0.1,2,2
3,14,"linear",0,0.1,"R",2.052,TRUE,2014-11-11,4,0.1,2,2
3,15,"linear",0,0.05,"R",4.4042,TRUE,2014-11-11,4,0.05,2,2
3,16,"linear",0.15,0,"L",2.5189,TRUE,2014-11-11,4,0.15,2,2
4,1,"linear",0.1,0,"L",2.7027,TRUE,2014-11-11,4,0.1,2,2
4,2,"radial",0.2,0,"L",2.5023,TRUE,2014-11-11,4,0.2,2,2
4,3,"radial",0,0.05,"R",2.8526,TRUE,2014-11-11,4,0.05,2,2
4,4,"linear",0.2,0,"L",2.4021,TRUE,2014-11-11,4,0.2,2,2
4,5,"linear",0.05,0,"L",5.0878,TRUE,2014-11-11,4,0.05,2,2
4,6,"radial",0,0.2,"R",0.93437,TRUE,2014-11-11,4,0.2,2,2
4,7,"radial",0,0.15,"R",0.86768,TRUE,2014-11-11,4,0.15,2,2
4,8,"linear",0,0.2,"R",1.1221,TRUE,2014-11-11,4,0.2,2,2
4,9,"linear",0,0.15,"R",2.3022,TRUE,2014-11-11,4,0.15,2,2
4,10,"linear",0,0.1,"R",1.8017,TRUE,2014-11-11,4,0.1,2,2
4,11,"radial",0.05,0,"R",2.7724,FALSE,2014-11-11,4,0.05,2,2
4,12,"linear",0,0.05,"R",3.0191,TRUE,2014-11-11,4,0.05,2,2
4,13,"radial",0.15,0,"L",2.0684,TRUE,2014-11-11,4,0.15,2,2
4,14,"linear",0.15,0,"L",2.2241,TRUE,2014-11-11,4,0.15,2,2
4,15,"radial",0,0.1,"R",2.6185,TRUE,2014-11-11,4,0.1,2,2
4,16,"radial",0.1,0,"R",2.7023,FALSE,2014-11-11,4,0.1,2,2
5,1,"radial",0.2,0,"L",1.1177,TRUE,2014-11-11,4,0.2,2,2
5,2,"linear",0.1,0,"L",2.2352,TRUE,2014-11-11,4,0.1,2,2
5,3,"linear",0.2,0,"L",1.0511,TRUE,2014-11-11,4,0.2,2,2
5,4,"radial",0,0.05,"L",3.7698,FALSE,2014-11-11,4,0.05,2,2
5,5,"radial",0,0.2,"R",0.90138,TRUE,2014-11-11,4,0.2,2,2
5,6,"linear",0.05,0,"R",3.7067,FALSE,2014-11-11,4,0.05,2,2
5,7,"linear",0,0.2,"R",3.2863,TRUE,2014-11-11,4,0.2,2,2
5,8,"radial",0,0.15,"R",1.4179,TRUE,2014-11-11,4,0.15,2,2
5,9,"radial",0.05,0,"L",4.926,TRUE,2014-11-11,4,0.05,2,2
5,10,"radial",0.15,0,"L",3.5201,TRUE,2014-11-11,4,0.15,2,2
5,11,"radial",0,0.1,"R",1.952,TRUE,2014-11-11,4,0.1,2,2
5,12,"radial",0.1,0,"R",3.8406,FALSE,2014-11-11,4,0.1,2,2
5,13,"linear",0,0.15,"R",1.1616,TRUE,2014-11-11,4,0.15,2,2
5,14,"linear",0,0.1,"R",1.2196,TRUE,2014-11-11,4,0.1,2,2
5,15,"linear",0,0.05,"R",5.4884,TRUE,2014-11-11,4,0.05,2,2
5,16,"linear",0.15,0,"L",2.1183,TRUE,2014-11-11,4,0.15,2,2
