Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,R,2.4521,FALSE
1,2,radial,0.1,0,L,2.0351,TRUE
1,3,radial,0,0.15,R,0.9009,TRUE
1,4,radial,0,0.2,R,0.98441,TRUE
1,5,radial,0.05,0,R,2.3583,FALSE
1,6,linear,0.2,0,R,5.2542,FALSE
1,7,linear,0,0.1,R,3.7867,TRUE
1,8,linear,0.15,0,L,1.7682,TRUE
1,9,radial,0,0.1,R,6.539,TRUE
1,10,linear,0.05,0,L,2.002,TRUE
1,11,radial,0,0.05,R,2.0351,TRUE
1,12,radial,0.2,0,L,0.63959,TRUE
1,13,linear,0,0.15,L,2.169,FALSE
1,14,linear,0,0.2,R,1.0178,TRUE
1,15,linear,0.1,0,L,9.8084,TRUE
1,16,linear,0,0.05,L,3.7703,FALSE
2,1,linear,0.2,0,L,0.78414,TRUE
2,2,radial,0.15,0,L,1.4176,TRUE
2,3,linear,0,0.1,R,5.4048,TRUE
2,4,radial,0.1,0,L,2.0516,TRUE
2,5,radial,0,0.15,R,1.3843,TRUE
2,6,linear,0.15,0,L,3.6865,TRUE
2,7,radial,0,0.2,R,0.66927,TRUE
2,8,radial,0.05,0,L,5.4882,TRUE
2,9,radial,0,0.1,R,1.9217,TRUE
2,10,linear,0.05,0,R,2.7191,FALSE
2,11,radial,0,0.05,R,3.8407,TRUE
2,12,linear,0,0.15,R,2.619,TRUE
2,13,linear,0,0.2,R,0.88457,TRUE
2,14,linear,0.1,0,L,2.1056,TRUE
2,15,radial,0.2,0,L,0.75096,TRUE
2,16,linear,0,0.05,R,1.3198,TRUE
3,1,radial,0.15,0,L,0.88426,TRUE
3,2,radial,0.1,0,L,1.835,TRUE
3,3,radial,0,0.15,R,0.98423,TRUE
3,4,radial,0,0.2,R,1.0344,TRUE
3,5,radial,0.05,0,L,1.1692,TRUE
3,6,radial,0,0.1,R,1.7353,TRUE
3,7,radial,0,0.05,R,1.9192,TRUE
3,8,linear,0.2,0,L,1.1181,TRUE
3,9,linear,0,0.1,R,1.5684,TRUE
3,10,radial,0.2,0,L,1.2681,TRUE
3,11,linear,0.15,0,L,1.1009,TRUE
3,12,linear,0.05,0,L,1.835,TRUE
3,13,linear,0,0.15,R,1.2179,TRUE
3,14,linear,0,0.2,R,1.2512,TRUE
3,15,linear,0.1,0,L,2.2851,TRUE
3,16,linear,0,0.05,R,2.8692,TRUE
4,1,radial,0.15,0,L,0.75104,TRUE
4,2,linear,0.2,0,L,0.91753,TRUE
4,3,radial,0.1,0,L,2.2018,TRUE
4,4,radial,0,0.15,L,1.1018,FALSE
4,5,linear,0,0.1,L,3.9535,FALSE
4,6,radial,0,0.2,R,1.2174,TRUE
4,7,radial,0.05,0,L,0.75114,TRUE
4,8,linear,0.15,0,L,0.80108,TRUE
4,9,radial,0,0.1,R,2.9693,TRUE
4,10,radial,0,0.05,L,4.4042,FALSE
4,11,radial,0.2,0,L,0.7674,TRUE
4,12,linear,0.05,0,R,1.4412,FALSE
4,13,linear,0,0.15,R,1.5015,TRUE
4,14,linear,0,0.2,R,0.61716,TRUE
4,15,linear,0.1,0,L,4.8606,TRUE
4,16,linear,0,0.05,L,6.7056,FALSE
5,1,linear,0.2,0,L,0.88445,TRUE
5,2,radial,0.15,0,L,1.1847,TRUE
5,3,linear,0,0.1,R,2.0549,TRUE
5,4,radial,0.1,0,L,0.66742,TRUE
5,5,linear,0.15,0,L,0.73401,TRUE
5,6,radial,0,0.15,R,1.1512,TRUE
5,7,radial,0,0.2,R,0.71731,TRUE
5,8,radial,0.05,0,L,1.2715,TRUE
5,9,linear,0.05,0,R,3.6564,FALSE
5,10,linear,0,0.15,R,1.4177,TRUE
5,11,linear,0,0.2,R,0.61684,TRUE
5,12,radial,0,0.1,R,1.2867,TRUE
5,13,radial,0,0.05,L,4.8749,FALSE
5,14,linear,0.1,0,L,1.4177,TRUE
5,15,radial,0.2,0,L,0.56884,TRUE
5,16,linear,0,0.05,R,1.3348,TRUE
