"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"R",4.231,"FALSE",2014-11-05,3,0.15,2,8
1,2,"radial",0.1,0,"R",7.5729,"FALSE",2014-11-05,3,0.1,2,8
1,3,"radial",0,0.15,"R",5.2379,"TRUE",2014-11-05,3,0.15,2,8
1,4,"radial",0,0.2,"R",2.1353,"TRUE",2014-11-05,3,0.2,2,8
1,5,"radial",0.05,0,"R",9.1411,"FALSE",2014-11-05,3,0.05,2,8
1,6,"linear",0.2,0,"L",3.8925,"TRUE",2014-11-05,3,0.2,2,8
1,7,"linear",0,0.1,"L",6.9774,"FALSE",2014-11-05,3,0.1,2,8
1,8,"linear",0.15,0,"L",8.6903,"TRUE",2014-11-05,3,0.15,2,8
1,9,"radial",0,0.1,"R",2.9362,"TRUE",2014-11-05,3,0.1,2,8
1,10,"linear",0.05,0,"R",8.6743,"FALSE",2014-11-05,3,0.05,2,8
1,11,"radial",0,0.05," ",0,"0",2014-11-05,3,0.05,2,8
1,12,"radial",0.2,0,"L",0.93446,"TRUE",2014-11-05,3,0.2,2,8
1,13,"linear",0,0.15,"L",5.1546,"FALSE",2014-11-05,3,0.15,2,8
1,14,"linear",0,0.2,"R",5.3542,"TRUE",2014-11-05,3,0.2,2,8
1,15,"linear",0.1,0,"L",9.8751,"TRUE",2014-11-05,3,0.1,2,8
1,16,"linear",0,0.05,"R",3.5701,"TRUE",2014-11-05,3,0.05,2,8
2,1,"linear",0.2,0,"R",2.4523,"FALSE",2014-11-05,3,0.2,2,8
2,2,"radial",0.15,0,"L",1.5848,"TRUE",2014-11-05,3,0.15,2,8
2,3,"linear",0,0.1,"L",3.9808,"FALSE",2014-11-05,3,0.1,2,8
2,4,"radial",0.1,0,"L",10.1596,"TRUE",2014-11-05,3,0.1,2,8
2,5,"radial",0,0.15,"R",5.4878,"TRUE",2014-11-05,3,0.15,2,8
2,6,"linear",0.15,0,"L",6.1219,"TRUE",2014-11-05,3,0.15,2,8
2,7,"radial",0,0.2,"R",2.0349,"TRUE",2014-11-05,3,0.2,2,8
2,8,"radial",0.05,0,"R",3.0761,"FALSE",2014-11-05,3,0.05,2,8
2,9,"radial",0,0.1,"R",3.4416,"TRUE",2014-11-05,3,0.1,2,8
2,10,"linear",0.05,0," ",0,"0",2014-11-05,3,0.05,2,8
2,11,"radial",0,0.05,"R",2.6274,"TRUE",2014-11-05,3,0.05,2,8
2,12,"linear",0,0.15,"R",2.0685,"TRUE",2014-11-05,3,0.15,2,8
2,13,"linear",0,0.2,"R",1.6857,"TRUE",2014-11-05,3,0.2,2,8
2,14,"linear",0.1,0,"L",4.637,"TRUE",2014-11-05,3,0.1,2,8
2,15,"radial",0.2,0,"L",0.93573,"TRUE",2014-11-05,3,0.2,2,8
2,16,"linear",0,0.05,"R",5.3215,"TRUE",2014-11-05,3,0.05,2,8
3,1,"radial",0.15,0,"L",2.0541,"TRUE",2014-11-05,3,0.15,2,8
3,2,"radial",0.1,0,"R",5.6976,"FALSE",2014-11-05,3,0.1,2,8
3,3,"radial",0,0.15,"R",4.4702,"TRUE",2014-11-05,3,0.15,2,8
