Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,R,2.6187,FALSE
1,2,radial,0.1,0,L,1.9015,TRUE
1,3,radial,0,0.15,R,2.9097,TRUE
1,4,radial,0,0.2,R,2.1521,TRUE
1,5,radial,0.05,0,L,2.4355,TRUE
1,6,linear,0.2,0,L,2.5022,TRUE
1,7,linear,0,0.1,R,2.7889,TRUE
1,8,linear,0.15,0,L,4.4036,TRUE
1,9,radial,0,0.1,R,3.6864,TRUE
1,10,linear,0.05,0,L,2.2356,TRUE
1,11,radial,0,0.05,L,2.5395,FALSE
1,12,radial,0.2,0,L,1.5686,TRUE
1,13,linear,0,0.15,R,3.2532,TRUE
1,14,linear,0,0.2,R,2.3023,TRUE
1,15,linear,0.1,0,R,2.6191,FALSE
1,16,linear,0,0.05,R,3.2195,TRUE
2,1,linear,0.2,0,L,4.3038,TRUE
2,2,radial,0.15,0,R,3.0038,FALSE
2,3,linear,0,0.1,R,2.7523,TRUE
2,4,radial,0.1,0,R,4.1872,FALSE
2,5,radial,0,0.15,R,2.8688,TRUE
2,6,linear,0.15,0,L,2.5358,TRUE
2,7,radial,0,0.2,R,0.91774,TRUE
2,8,radial,0.05,0,L,2.4857,TRUE
2,9,radial,0,0.1,L,2.7689,FALSE
2,10,linear,0.05,0,L,4.2712,TRUE
2,11,radial,0,0.05,L,2.5524,FALSE
2,12,linear,0,0.15,L,2.6854,FALSE
2,13,linear,0,0.2,L,3.5583,FALSE
2,14,linear,0.1,0,L,2.4858,TRUE
2,15,radial,0.2,0,L,1.2034,TRUE
2,16,linear,0,0.05,R,4.6372,TRUE
3,1,radial,0.15,0,L,2.6359,TRUE
3,2,radial,0.1,0,R,3.0858,FALSE
3,3,radial,0,0.15,R,1.2344,TRUE
3,4,radial,0,0.2,R,1.0528,TRUE
3,5,radial,0.05,0,L,4.1871,TRUE
3,6,radial,0,0.1,R,1.8853,TRUE
3,7,radial,0,0.05,L,4.0443,FALSE
3,8,linear,0.2,0,R,4.1942,FALSE
3,9,linear,0,0.1,R,2.7058,TRUE
3,10,radial,0.2,0,L,1.0844,TRUE
3,11,linear,0.15,0,L,1.8688,TRUE
3,12,linear,0.05,0,L,1.8683,TRUE
3,13,linear,0,0.15,R,2.0184,TRUE
3,14,linear,0,0.2,R,3.0863,TRUE
3,15,linear,0.1,0,L,4.7876,TRUE
3,16,linear,0,0.05,L,1.2346,FALSE
4,1,radial,0.15,0,R,2.519,FALSE
4,2,linear,0.2,0,L,2.3709,TRUE
4,3,radial,0.1,0,L,3.5052,TRUE
4,4,radial,0,0.15,R,2.3355,TRUE
4,5,linear,0,0.1,L,3.3199,FALSE
4,6,radial,0,0.2,R,1.6015,TRUE
4,7,radial,0.05,0,L,2.4523,TRUE
4,8,linear,0.15,0,L,1.7016,TRUE
4,9,radial,0,0.1,R,2.6026,TRUE
4,10,radial,0,0.05,L,2.6023,FALSE
4,11,radial,0.2,0,L,1.0188,TRUE
4,12,linear,0.05,0,R,3.203,FALSE
4,13,linear,0,0.15,L,3.3196,FALSE
4,14,linear,0,0.2,R,4.2872,TRUE
4,15,linear,0.1,0,L,1.5347,TRUE
4,16,linear,0,0.05,L,3.7884,FALSE
5,1,linear,0.2,0,L,1.6013,TRUE
5,2,radial,0.15,0,L,3.3364,TRUE
5,3,linear,0,0.1,R,2.9618,TRUE
5,4,radial,0.1,0,R,2.7195,FALSE
5,5,linear,0.15,0,L,9.6415,TRUE
5,6,radial,0,0.15,L,5.9886,FALSE
5,7,radial,0,0.2,R,1.3347,TRUE
5,8,radial,0.05,0,R,2.4689,FALSE
5,9,linear,0.05,0,L,2.3856,TRUE
5,10,linear,0,0.15,R,1.5181,TRUE
5,11,linear,0,0.2,R,1.0841,TRUE
5,12,radial,0,0.1,R,1.6016,TRUE
5,13,radial,0,0.05,R,2.6198,TRUE
5,14,linear,0.1,0,L,3.742,TRUE
5,15,radial,0.2,0,L,1.4034,TRUE
5,16,linear,0,0.05,R,3.7868,TRUE
