Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.1,0,L,7.5111,TRUE
1,2,linear,0.2,0,L,2.3352,TRUE
1,3,radial,0.2,0,L,1.5679,TRUE
1,4,linear,0.05,0,R,8.2736,FALSE
1,5,linear,0,0.2,R,3.6863,TRUE
1,6,radial,0,0.05,R,5.6546,TRUE
1,7,radial,0,0.2,R,2.6691,TRUE
1,8,linear,0,0.15,R,1.6849,TRUE
1,9,radial,0,0.15,R,2.3354,TRUE
1,10,linear,0,0.1,R,4.4042,TRUE
1,11,radial,0.05,0,R,6.4887,FALSE
1,12,linear,0,0.05,R,7.6567,TRUE
1,13,radial,0.15,0,L,4.8877,TRUE
1,14,linear,0.15,0,R,6.9727,FALSE
1,15,radial,0,0.1,R,4.5915,TRUE
1,16,radial,0.1,0,L,4.5703,TRUE
2,1,radial,0.2,0,L,1.6014,TRUE
2,2,linear,0.1,0,L,7.6064,TRUE
2,3,linear,0.2,0,L,4.137,TRUE
2,4,linear,0.05,0,L,5.7714,TRUE
2,5,linear,0,0.2,R,4.137,TRUE
2,6,radial,0,0.05,R,4.3541,TRUE
2,7,radial,0,0.2,R,3.6869,TRUE
2,8,linear,0,0.15,R,3.2697,TRUE
2,9,linear,0,0.1,R,5.5551,TRUE
2,10,radial,0,0.15,R,2.6193,TRUE
2,11,radial,0.05,0,R,3.4031,FALSE
2,12,radial,0.15,0,L,4.1756,TRUE
2,13,linear,0,0.05,L,6.2217,FALSE
2,14,radial,0,0.1,R,4.5537,TRUE
2,15,radial,0.1,0,L,5.1879,TRUE
2,16,linear,0.15,0,L,4.5078,TRUE
3,1,radial,0.2,0,L,5.8716,TRUE
3,2,radial,0,0.05,L,4.0034,FALSE
3,3,radial,0,0.2,R,3.2549,TRUE
3,4,radial,0,0.15,R,2.8424,TRUE
3,5,linear,0.1,0,L,3.9703,TRUE
3,6,linear,0.2,0,L,2.6523,TRUE
3,7,linear,0.05,0,L,7.5124,TRUE
3,8,linear,0,0.2,R,2.9356,TRUE
3,9,linear,0,0.15,R,3.3365,TRUE
3,10,radial,0.05,0,L,5.7546,TRUE
3,11,radial,0.15,0,L,1.7683,TRUE
3,12,radial,0,0.1,R,3.5197,TRUE
3,13,radial,0.1,0,L,3.67,TRUE
3,14,linear,0,0.1,R,3.4529,TRUE
3,15,linear,0,0.05,R,5.1211,TRUE
3,16,linear,0.15,0,L,2.6024,TRUE
4,1,linear,0.1,0,L,3.9034,TRUE
4,2,radial,0.2,0,L,2.6358,TRUE
4,3,radial,0,0.05,L,5.1714,FALSE
4,4,linear,0.2,0,L,3.6196,TRUE
4,5,linear,0.05,0,L,6.1553,TRUE
4,6,radial,0,0.2,R,2.9526,TRUE
4,7,radial,0,0.15,R,2.6689,TRUE
4,8,linear,0,0.2,R,5.7051,TRUE
4,9,linear,0,0.15,R,3.8198,TRUE
4,10,linear,0,0.1,R,2.8214,TRUE
4,11,radial,0.05,0,R,3.3892,FALSE
4,12,linear,0,0.05,R,6.6225,TRUE
4,13,radial,0.15,0,L,3.4524,TRUE
4,14,linear,0.15,0,L,3.503,TRUE
4,15,radial,0,0.1,R,4.2709,TRUE
4,16,radial,0.1,0,L,3.3697,TRUE
5,1,radial,0.2,0,L,2.8385,TRUE
5,2,linear,0.1,0,R,8.5572,FALSE
5,3,linear,0.2,0,L,3.6034,TRUE
5,4,radial,0,0.05,R,6.4054,TRUE
5,5,radial,0,0.2,R,3.353,TRUE
5,6,linear,0.05,0,R,6.3888,FALSE
5,7,linear,0,0.2,R,9.4912,TRUE
5,8,radial,0,0.15,R,2.4855,TRUE
5,9,radial,0.05,0,R,4.3704,FALSE
5,10,radial,0.15,0,L,1.9185,TRUE
5,11,radial,0,0.1,L,3.9369,FALSE
5,12,radial,0.1,0,L,2.8784,TRUE
5,13,linear,0,0.15,R,3.6697,TRUE
5,14,linear,0,0.1,R,2.9357,TRUE
5,15,linear,0,0.05,R,4.3704,TRUE
5,16,linear,0.15,0,L,6.5057,TRUE
