"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"L",6.489,"TRUE",2014-12-03,9,0.15,1,8
1,2,"radial",0.1,0,"L",6.9398,"TRUE",2014-12-03,9,0.1,1,8
1,3,"radial",0,0.15,"R",8.6576,"TRUE",2014-12-03,9,0.15,1,8
1,4,"radial",0,0.2,"R",5.1551,"TRUE",2014-12-03,9,0.2,1,8
1,5,"radial",0.05,0,"R",6.6249,"FALSE",2014-12-03,9,0.05,1,8
1,6,"linear",0.2,0,"L",7.9568,"TRUE",2014-12-03,9,0.2,1,8
1,7,"linear",0,0.1,"L",7.6599,"FALSE",2014-12-03,9,0.1,1,8
1,8,"linear",0.15,0,"R",6.4886,"FALSE",2014-12-03,9,0.15,1,8
1,9,"radial",0,0.1,"R",8.8579,"TRUE",2014-12-03,9,0.1,1,8
1,10,"linear",0.05,0,"R",9.5415,"FALSE",2014-12-03,9,0.05,1,8
1,11,"radial",0,0.05,"L",10.0089,"FALSE",2014-12-03,9,0.05,1,8
1,12,"radial",0.2,0,"L",4.4954,"TRUE",2014-12-03,9,0.2,1,8
1,13,"linear",0,0.15,"R",8.1982,"TRUE",2014-12-03,9,0.15,1,8
1,14,"linear",0,0.2,"R",5.531,"TRUE",2014-12-03,9,0.2,1,8
1,15,"linear",0.1,0,"R",7.3898,"FALSE",2014-12-03,9,0.1,1,8
1,16,"linear",0,0.05,"R",7.0729,"TRUE",2014-12-03,9,0.05,1,8
2,1,"linear",0.2,0,"L",7.1729,"TRUE",2014-12-03,9,0.2,1,8
2,2,"radial",0.15,0,"L",2.2184,"TRUE",2014-12-03,9,0.15,1,8
2,3,"linear",0,0.1,"R",4.7541,"TRUE",2014-12-03,9,0.1,1,8
2,4,"radial",0.1,0,"L",3.6963,"TRUE",2014-12-03,9,0.1,1,8
2,5,"radial",0,0.15,"R",3.5756,"TRUE",2014-12-03,9,0.15,1,8
2,6,"linear",0.15,0,"L",6.0718,"TRUE",2014-12-03,9,0.15,1,8
2,7,"radial",0,0.2,"R",2.4519,"TRUE",2014-12-03,9,0.2,1,8
2,8,"radial",0.05,0,"R",5.4546,"FALSE",2014-12-03,9,0.05,1,8
2,9,"radial",0,0.1,"R",6.6392,"TRUE",2014-12-03,9,0.1,1,8
2,10,"linear",0.05,0,"L",5.9945,"TRUE",2014-12-03,9,0.05,1,8
2,11,"radial",0,0.05,"R",9.7916,"TRUE",2014-12-03,9,0.05,1,8
2,12,"linear",0,0.15,"L",7.2228,"FALSE",2014-12-03,9,0.15,1,8
2,13,"linear",0,0.2,"R",3.572,"TRUE",2014-12-03,9,0.2,1,8
2,14,"linear",0.1,0,"R",8.9406,"FALSE",2014-12-03,9,0.1,1,8
2,15,"radial",0.2,0,"L",4.8709,"TRUE",2014-12-03,9,0.2,1,8
2,16,"linear",0,0.05,"L",8.3573,"FALSE",2014-12-03,9,0.05,1,8
3,1,"radial",0.15,0,"R",5.8552,"FALSE",2014-12-03,9,0.15,1,8
3,2,"radial",0.1,0,"L",7.1726,"TRUE",2014-12-03,9,0.1,1,8
3,3,"radial",0,0.15,"R",4.6649,"TRUE",2014-12-03,9,0.15,1,8
3,4,"radial",0,0.2,"R",3.0357,"TRUE",2014-12-03,9,0.2,1,8
3,5,"radial",0.05,0,"R",9.6416,"FALSE",2014-12-03,9,0.05,1,8
3,6,"radial",0,0.1,"R",4.1868,"TRUE",2014-12-03,9,0.1,1,8
3,7,"radial",0,0.05,"R",8.3285,"TRUE",2014-12-03,9,0.05,1,8
3,8,"linear",0.2,0,"L",6.7225,"TRUE",2014-12-03,9,0.2,1,8
3,9,"linear",0,0.1,"R",8.4906,"TRUE",2014-12-03,9,0.1,1,8
3,10,"radial",0.2,0,"L",4.5874,"TRUE",2014-12-03,9,0.2,1,8
3,11,"linear",0.15,0,"L",7.8898,"TRUE",2014-12-03,9,0.15,1,8
3,12,"linear",0.05,0,"R",7.8563,"FALSE",2014-12-03,9,0.05,1,8
3,13,"linear",0,0.15,"R",6.5558,"TRUE",2014-12-03,9,0.15,1,8
3,14,"linear",0,0.2,"R",2.3354,"TRUE",2014-12-03,9,0.2,1,8
3,15,"linear",0.1,0,"R",4.2371,"FALSE",2014-12-03,9,0.1,1,8
3,16,"linear",0,0.05," ",0,"0",2014-12-03,9,0.05,1,8
4,1,"radial",0.15,0,"R",4.4372,"FALSE",2014-12-03,9,0.15,1,8
4,2,"linear",0.2,0,"L",2.5875,"TRUE",2014-12-03,9,0.2,1,8
4,3,"radial",0.1,0,"L",2.6226,"TRUE",2014-12-03,9,0.1,1,8
4,4,"radial",0,0.15,"R",5.7601,"TRUE",2014-12-03,9,0.15,1,8
4,5,"linear",0,0.1,"R",4.2556,"TRUE",2014-12-03,9,0.1,1,8
4,6,"radial",0,0.2,"R",2.5028,"TRUE",2014-12-03,9,0.2,1,8
4,7,"radial",0.05,0,"L",6.1887,"TRUE",2014-12-03,9,0.05,1,8
4,8,"linear",0.15,0,"L",3.7077,"TRUE",2014-12-03,9,0.15,1,8
4,9,"radial",0,0.1,"L",3.8366,"FALSE",2014-12-03,9,0.1,1,8
4,10,"radial",0,0.05,"R",3.086,"TRUE",2014-12-03,9,0.05,1,8
4,11,"radial",0.2,0,"L",2.5891,"TRUE",2014-12-03,9,0.2,1,8
4,12,"linear",0.05,0,"R",3.1027,"FALSE",2014-12-03,9,0.05,1,8
4,13,"linear",0,0.15,"R",4.921,"TRUE",2014-12-03,9,0.15,1,8
4,14,"linear",0,0.2,"R",1.9851,"TRUE",2014-12-03,9,0.2,1,8
4,15,"linear",0.1,0,"L",2.4355,"TRUE",2014-12-03,9,0.1,1,8
4,16,"linear",0,0.05,"L",7.0728,"FALSE",2014-12-03,9,0.05,1,8
5,1,"linear",0.2,0,"L",3.1695,"TRUE",2014-12-03,9,0.2,1,8
5,2,"radial",0.15,0,"L",3.5699,"TRUE",2014-12-03,9,0.15,1,8
5,3,"linear",0,0.1,"R",3.8452,"TRUE",2014-12-03,9,0.1,1,8
5,4,"radial",0.1,0,"R",3.2025,"FALSE",2014-12-03,9,0.1,1,8
5,5,"linear",0.15,0,"L",2.936,"TRUE",2014-12-03,9,0.15,1,8
5,6,"radial",0,0.15,"R",3.1528,"TRUE",2014-12-03,9,0.15,1,8
5,7,"radial",0,0.2,"R",1.5678,"TRUE",2014-12-03,9,0.2,1,8
5,8,"radial",0.05,0,"L",6.5766,"TRUE",2014-12-03,9,0.05,1,8
5,9,"linear",0.05,0,"R",4.037,"FALSE",2014-12-03,9,0.05,1,8
5,10,"linear",0,0.15,"R",3.8786,"TRUE",2014-12-03,9,0.15,1,8
5,11,"linear",0,0.2,"R",2.254,"TRUE",2014-12-03,9,0.2,1,8
5,12,"radial",0,0.1,"R",2.2853,"TRUE",2014-12-03,9,0.1,1,8
5,13,"radial",0,0.05,"R",6.1885,"TRUE",2014-12-03,9,0.05,1,8
