Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.1,0,L,6.5886,TRUE
1,2,linear,0.2,0,L,2.8028,TRUE
1,3,radial,0.2,0,L,2.2518,TRUE
1,4,linear,0.05,0,L,9.332,TRUE
1,5,linear,0,0.2,R,3.1616,TRUE
1,6,radial,0,0.05,R,7.056,TRUE
1,7,radial,0,0.2,R,2.3688,TRUE
1,8,linear,0,0.15,R,2.9861,TRUE
1,9,radial,0,0.15,R,3.292,TRUE
1,10,linear,0,0.1,R,4.871,TRUE
1,11,radial,0.05,0,R,3.3029,FALSE
1,12,linear,0,0.05,R,6.2888,TRUE
1,13,radial,0.15,0,L,2.7854,TRUE
1,14,linear,0.15,0,L,7.156,TRUE
1,15,radial,0,0.1,R,5.2596,TRUE
1,16,radial,0.1,0,L,5.0879,TRUE
2,1,radial,0.2,0,L,2.5191,TRUE
2,2,linear,0.1,0,R,6.1053,FALSE
2,3,linear,0.2,0,L,2.419,TRUE
2,4,linear,0.05,0,L,5.772,TRUE
2,5,linear,0,0.2,R,3.2362,TRUE
2,6,radial,0,0.05,R,4.5708,TRUE
2,7,radial,0,0.2,R,2.2521,TRUE
2,8,linear,0,0.15,L,4.8066,FALSE
2,9,linear,0,0.1,R,8.7571,TRUE
2,10,radial,0,0.15,R,3.2695,TRUE
2,11,radial,0.05,0,L,2.0569,TRUE
2,12,radial,0.15,0,L,2.6023,TRUE
2,13,linear,0,0.05,L,4.6875,FALSE
2,14,radial,0,0.1,R,5.8551,TRUE
2,15,radial,0.1,0,R,6.9394,FALSE
2,16,linear,0.15,0,L,3.2362,TRUE
3,1,radial,0.2,0,L,2.3019,TRUE
3,2,radial,0,0.05,R,5.605,TRUE
3,3,radial,0,0.2,R,4.037,TRUE
3,4,radial,0,0.15,R,2.936,TRUE
3,5,linear,0.1,0,R,3.4696,FALSE
3,6,linear,0.2,0,L,2.3355,TRUE
3,7,linear,0.05,0,R,2.7525,FALSE
3,8,linear,0,0.2,R,3.5698,TRUE
3,9,linear,0,0.15,R,2.9689,TRUE
3,10,radial,0.05,0,L,5.5409,TRUE
3,11,radial,0.15,0,L,5.0043,TRUE
3,12,radial,0,0.1,R,2.5354,TRUE
3,13,radial,0.1,0,L,3.5195,TRUE
3,14,linear,0,0.1,R,3.0931,TRUE
3,15,linear,0,0.05,R,5.8888,TRUE
3,16,linear,0.15,0,R,3.1893,FALSE
4,1,linear,0.1,0,R,5.7548,FALSE
4,2,radial,0.2,0,L,3.6534,TRUE
4,3,radial,0,0.05,R,6.6288,TRUE
4,4,linear,0.2,0,L,5.9218,TRUE
4,5,linear,0.05,0,R,5.605,FALSE
4,6,radial,0,0.2,R,2.5357,TRUE
4,7,radial,0,0.15,R,2.7785,TRUE
4,8,linear,0,0.2,R,2.102,TRUE
4,9,linear,0,0.15,R,3.6083,TRUE
4,10,linear,0,0.1,R,3.5699,TRUE
4,11,radial,0.05,0,R,9.5415,FALSE
4,12,linear,0,0.05, ,0,0
4,13,radial,0.15,0,L,2.4687,TRUE
4,14,linear,0.15,0,L,2.7191,TRUE
4,15,radial,0,0.1,R,3.6197,TRUE
4,16,radial,0.1,0,L,2.8224,TRUE
5,1,radial,0.2,0,L,2.7188,TRUE
5,2,linear,0.1,0,L,2.3688,TRUE
5,3,linear,0.2,0,L,2.3418,TRUE
5,4,radial,0,0.05,L,4.5569,FALSE
5,5,radial,0,0.2,R,2.586,TRUE
5,6,linear,0.05,0,L,5.3713,TRUE
5,7,linear,0,0.2,R,1.2603,TRUE
5,8,radial,0,0.15,R,2.1856,TRUE
5,9,radial,0.05,0,R,5.3711,FALSE
5,10,radial,0.15,0,L,2.5355,TRUE
5,11,radial,0,0.1,R,4.3704,TRUE
5,12,radial,0.1,0,R,3.4365,FALSE
5,13,linear,0,0.15,R,3.5861,TRUE
5,14,linear,0,0.1,R,4.6541,TRUE
5,15,linear,0,0.05,R,3.9228,TRUE
5,16,linear,0.15,0,R,4.5703,FALSE
