"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"L",5.071,TRUE,2014-12-03,9,0.15,4,8
1,2,"radial",0.1,0,"L",2.402,TRUE,2014-12-03,9,0.1,4,8
1,3,"radial",0,0.15,"R",3.5866,TRUE,2014-12-03,9,0.15,4,8
1,4,"radial",0,0.2,"R",2.669,TRUE,2014-12-03,9,0.2,4,8
1,5,"radial",0.05,0,"R",5.3047,FALSE,2014-12-03,9,0.05,4,8
1,6,"linear",0.2,0,"L",4.9876,TRUE,2014-12-03,9,0.2,4,8
1,7,"linear",0,0.1,"L",4.6203,FALSE,2014-12-03,9,0.1,4,8
1,8,"linear",0.15,0,"L",5.4381,TRUE,2014-12-03,9,0.15,4,8
1,9,"radial",0,0.1,"R",3.2694,TRUE,2014-12-03,9,0.1,4,8
1,10,"linear",0.05,0,"R",4.1865,FALSE,2014-12-03,9,0.05,4,8
1,11,"radial",0,0.05,"L",5.7895,FALSE,2014-12-03,9,0.05,4,8
1,12,"radial",0.2,0,"L",4.3036,TRUE,2014-12-03,9,0.2,4,8
1,13,"linear",0,0.15,"R",5.0546,TRUE,2014-12-03,9,0.15,4,8
1,14,"linear",0,0.2,"R",2.2527,TRUE,2014-12-03,9,0.2,4,8
1,15,"linear",0.1,0,"L",4.1129,TRUE,2014-12-03,9,0.1,4,8
1,16,"linear",0,0.05,"R",3.9201,TRUE,2014-12-03,9,0.05,4,8
2,1,"linear",0.2,0,"L",3.5029,TRUE,2014-12-03,9,0.2,4,8
2,2,"radial",0.15,0,"L",2.2186,TRUE,2014-12-03,9,0.15,4,8
2,3,"linear",0,0.1,"R",2.6861,TRUE,2014-12-03,9,0.1,4,8
2,4,"radial",0.1,0,"R",4.4039,FALSE,2014-12-03,9,0.1,4,8
2,5,"radial",0,0.15,"R",2.5523,TRUE,2014-12-03,9,0.15,4,8
2,6,"linear",0.15,0,"L",3.5531,TRUE,2014-12-03,9,0.15,4,8
2,7,"radial",0,0.2,"R",3.5864,TRUE,2014-12-03,9,0.2,4,8
2,8,"radial",0.05,0,"R",2.919,FALSE,2014-12-03,9,0.05,4,8
