Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.1,0,L,1.1177,TRUE
1,2,linear,0.2,0,L,0.88429,TRUE
1,3,radial,0.2,0,L,1.0009,TRUE
1,4,linear,0.05,0,R,1.2698,FALSE
1,5,linear,0,0.2,L,0.81755,FALSE
1,6,radial,0,0.05,R,2.5084,TRUE
1,7,radial,0,0.2,R,1.1067,TRUE
1,8,linear,0,0.15,R,0.90144,TRUE
1,9,radial,0,0.15,R,1.4724,TRUE
1,10,linear,0,0.1,L,1.6684,FALSE
1,11,radial,0.05,0,R,2.0541,FALSE
1,12,linear,0,0.05,R,1.7856,TRUE
1,13,radial,0.15,0,R,1.9683,FALSE
1,14,linear,0.15,0,L,0.71756,TRUE
1,15,radial,0,0.1,R,1.3011,TRUE
1,16,radial,0.1,0,L,1.2845,TRUE
2,1,radial,0.2,0,L,1.051,TRUE
2,2,linear,0.1,0,L,0.96758,TRUE
2,3,linear,0.2,0,L,0.75052,TRUE
2,4,linear,0.05,0,R,1.9851,FALSE
2,5,linear,0,0.2,L,0.98434,FALSE
2,6,radial,0,0.05,L,1.3678,FALSE
2,7,radial,0,0.2,R,0.9176,TRUE
2,8,linear,0,0.15,R,1.5897,TRUE
2,9,linear,0,0.1,L,0.8025,FALSE
2,10,radial,0,0.15,L,2.569,FALSE
2,11,radial,0.05,0,L,1.537,TRUE
2,12,radial,0.15,0,R,1.7183,FALSE
2,13,linear,0,0.05,R,1.5012,TRUE
2,14,radial,0,0.1,R,0.951,TRUE
2,15,radial,0.1,0,L,3.3028,TRUE
2,16,linear,0.15,0,L,2.3018,TRUE
3,1,radial,0.2,0,L,2.29,TRUE
3,2,radial,0,0.05,L,2.569,FALSE
3,3,radial,0,0.2,L,0.9676,FALSE
3,4,radial,0,0.15,R,1.3752,TRUE
3,5,linear,0.1,0,L,1.5682,TRUE
3,6,linear,0.2,0,L,0.96798,TRUE
3,7,linear,0.05,0,R,1.9014,FALSE
3,8,linear,0,0.2,R,1.0513,TRUE
3,9,linear,0,0.15,L,2.0353,FALSE
3,10,radial,0.05,0,R,1.2844,FALSE
3,11,radial,0.15,0,L,1.0178,TRUE
3,12,radial,0,0.1,L,1.9017,FALSE
3,13,radial,0.1,0,R,2.7525,FALSE
3,14,linear,0,0.1,R,1.4346,TRUE
3,15,linear,0,0.05,R,1.8515,TRUE
3,16,linear,0.15,0,L,1.0343,TRUE
4,1,linear,0.1,0,L,3.72,TRUE
4,2,radial,0.2,0,L,1.0176,TRUE
4,3,radial,0,0.05,L,1.4347,FALSE
4,4,linear,0.2,0,L,0.90088,TRUE
4,5,linear,0.05,0,R,1.3349,FALSE
4,6,radial,0,0.2,R,1.3533,TRUE
4,7,radial,0,0.15,R,1.6035,TRUE
4,8,linear,0,0.2,R,0.96778,TRUE
4,9,linear,0,0.15,R,1.601,TRUE
4,10,linear,0,0.1,L,1.5345,FALSE
4,11,radial,0.05,0,L,2.7527,TRUE
4,12,linear,0,0.05,R,2.2884,TRUE
4,13,radial,0.15,0,L,1.8187,TRUE
4,14,linear,0.15,0,L,0.96766,TRUE
4,15,radial,0,0.1,L,1.4008,FALSE
4,16,radial,0.1,0,L,2.3188,TRUE
5,1,radial,0.2,0,L,1.1347,TRUE
5,2,linear,0.1,0,R,1.2702,FALSE
5,3,linear,0.2,0,L,0.8176,TRUE
5,4,radial,0,0.05,L,1.3177,FALSE
5,5,radial,0,0.2,R,0.90088,TRUE
5,6,linear,0.05,0,R,1.5846,FALSE
5,7,linear,0,0.2,R,1.0509,TRUE
5,8,radial,0,0.15,R,1.2697,TRUE
5,9,radial,0.05,0,L,1.7684,TRUE
5,10,radial,0.15,0,L,2.5307,TRUE
5,11,radial,0,0.1,L,1.3352,FALSE
5,12,radial,0.1,0,R,1.3176,FALSE
5,13,linear,0,0.15,R,1.0178,TRUE
5,14,linear,0,0.1,R,1.4343,TRUE
5,15,linear,0,0.05,R,1.902,TRUE
5,16,linear,0.15,0,L,1.0676,TRUE
