Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,L,1.2344,TRUE
1,2,radial,0.1,0,L,1.6085,TRUE
1,3,radial,0,0.15,R,0.86817,TRUE
1,4,radial,0,0.2,R,1.101,TRUE
1,5,radial,0.05,0,R,2.8022,FALSE
1,6,linear,0.2,0,L,0.90075,TRUE
1,7,linear,0,0.1,R,1.2679,TRUE
1,8,linear,0.15,0,L,1.3845,TRUE
1,9,radial,0,0.1,R,1.301,TRUE
1,10,linear,0.05,0,L,1.4179,TRUE
1,11,radial,0,0.05,R,1.0509,TRUE
1,12,radial,0.2,0,L,1.0512,TRUE
1,13,linear,0,0.15,R,2.1683,TRUE
1,14,linear,0,0.2,R,1.9518,TRUE
1,15,linear,0.1,0,R,1.8684,FALSE
1,16,linear,0,0.05,R,2.7358,TRUE
2,1,linear,0.2,0,L,0.96776,TRUE
2,2,radial,0.15,0,L,1.0176,TRUE
2,3,linear,0,0.1,L,1.3349,FALSE
2,4,radial,0.1,0,L,1.4203,TRUE
2,5,radial,0,0.15,R,1.055,TRUE
2,6,linear,0.15,0,L,1.0514,TRUE
2,7,radial,0,0.2,R,0.98444,TRUE
2,8,radial,0.05,0,R,3.6706,FALSE
2,9,radial,0,0.1,R,2.1683,TRUE
2,10,linear,0.05,0,L,1.3012,TRUE
2,11,radial,0,0.05,R,2.2184,TRUE
2,12,linear,0,0.15,R,1.552,TRUE
2,13,linear,0,0.2,R,1.1844,TRUE
2,14,linear,0.1,0,L,1.051,TRUE
2,15,radial,0.2,0,L,0.88425,TRUE
2,16,linear,0,0.05,R,1.578,TRUE
3,1,radial,0.15,0,L,1.3183,TRUE
3,2,radial,0.1,0,R,1.735,FALSE
3,3,radial,0,0.15,R,1.1677,TRUE
3,4,radial,0,0.2,R,0.98436,TRUE
3,5,radial,0.05,0,R,2.3526,FALSE
3,6,radial,0,0.1,R,1.8354,TRUE
3,7,radial,0,0.05,R,1.5179,TRUE
3,8,linear,0.2,0,L,0.95094,TRUE
3,9,linear,0,0.1,R,2.2019,TRUE
3,10,radial,0.2,0,L,0.83417,TRUE
3,11,linear,0.15,0,L,1.0342,TRUE
3,12,linear,0.05,0,R,1.0843,FALSE
3,13,linear,0,0.15,L,0.93417,FALSE
3,14,linear,0,0.2,R,1.001,TRUE
3,15,linear,0.1,0,R,2.4519,FALSE
3,16,linear,0,0.05,R,2.1519,TRUE
4,1,radial,0.15,0,L,1.5915,TRUE
4,2,linear,0.2,0,L,0.76747,TRUE
4,3,radial,0.1,0,R,2.4886,FALSE
4,4,radial,0,0.15,R,1.1345,TRUE
4,5,linear,0,0.1,R,1.5682,TRUE
4,6,radial,0,0.2,R,0.79248,TRUE
4,7,radial,0.05,0,R,3.2361,FALSE
4,8,linear,0.15,0,L,0.75513,TRUE
4,9,radial,0,0.1,R,2.5357,TRUE
4,10,radial,0,0.05,R,1.1844,TRUE
4,11,radial,0.2,0,L,1.0179,TRUE
4,12,linear,0.05,0,L,2.7691,TRUE
4,13,linear,0,0.15,R,2.5856,TRUE
4,14,linear,0,0.2,R,0.88431,TRUE
4,15,linear,0.1,0,L,0.96781,TRUE
4,16,linear,0,0.05,R,1.7682,TRUE
5,1,linear,0.2,0,L,0.93419,TRUE
5,2,radial,0.15,0,L,1.0675,TRUE
5,3,linear,0,0.1,R,1.3011,TRUE
5,4,radial,0.1,0,L,1.2847,TRUE
5,5,linear,0.15,0,L,0.93407,TRUE
5,6,radial,0,0.15,R,1.235,TRUE
5,7,radial,0,0.2,R,0.95087,TRUE
5,8,radial,0.05,0,R,2.6691,FALSE
5,9,linear,0.05,0,L,1.0008,TRUE
5,10,linear,0,0.15,R,1.6012,TRUE
5,11,linear,0,0.2,R,1.3392,TRUE
5,12,radial,0,0.1,R,4.2703,TRUE
5,13,radial,0,0.05,R,1.2257,TRUE
5,14,linear,0.1,0,L,1.3179,TRUE
5,15,radial,0.2,0,L,0.91764,TRUE
5,16,linear,0,0.05,R,1.4845,TRUE
