"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"L",1.521,TRUE,2014-12-03,8,0.15,2,8
1,2,"radial",0.1,0,"L",1.2736,TRUE,2014-12-03,8,0.1,2,8
1,3,"radial",0,0.15,"R",0.61744,TRUE,2014-12-03,8,0.15,2,8
1,4,"radial",0,0.2,"R",0.65089,TRUE,2014-12-03,8,0.2,2,8
1,5,"radial",0.05,0,"R",0.65077,FALSE,2014-12-03,8,0.05,2,8
1,6,"linear",0.2,0,"L",0.93426,TRUE,2014-12-03,8,0.2,2,8
1,7,"linear",0,0.1,"L",1.2679,FALSE,2014-12-03,8,0.1,2,8
1,8,"linear",0.15,0,"R",0.63406,FALSE,2014-12-03,8,0.15,2,8
1,9,"radial",0,0.1,"L",1.4348,FALSE,2014-12-03,8,0.1,2,8
1,10,"linear",0.05,0,"R",1.9879,FALSE,2014-12-03,8,0.05,2,8
1,11,"radial",0,0.05,"L",1.0712,FALSE,2014-12-03,8,0.05,2,8
1,12,"radial",0.2,0,"L",2.5363,TRUE,2014-12-03,8,0.2,2,8
1,13,"linear",0,0.15,"R",1.1509,TRUE,2014-12-03,8,0.15,2,8
1,14,"linear",0,0.2,"L",1.3179,FALSE,2014-12-03,8,0.2,2,8
1,15,"linear",0.1,0,"R",2.3855,FALSE,2014-12-03,8,0.1,2,8
1,16,"linear",0,0.05,"L",1.8183,FALSE,2014-12-03,8,0.05,2,8
2,1,"linear",0.2,0,"R",3.6699,FALSE,2014-12-03,8,0.2,2,8
2,2,"radial",0.15,0,"L",2.9696,TRUE,2014-12-03,8,0.15,2,8
2,3,"linear",0,0.1,"L",1.0845,FALSE,2014-12-03,8,0.1,2,8
2,4,"radial",0.1,0,"R",2.5355,FALSE,2014-12-03,8,0.1,2,8
2,5,"radial",0,0.15,"L",1.2916,FALSE,2014-12-03,8,0.15,2,8
2,6,"linear",0.15,0,"R",1.4681,FALSE,2014-12-03,8,0.15,2,8
2,7,"radial",0,0.2,"R",3.87,TRUE,2014-12-03,8,0.2,2,8
2,8,"radial",0.05,0,"R",2.6253,FALSE,2014-12-03,8,0.05,2,8
2,9,"radial",0,0.1,"R",2.4857,TRUE,2014-12-03,8,0.1,2,8
2,10,"linear",0.05,0,"R",1.9851,FALSE,2014-12-03,8,0.05,2,8
2,11,"radial",0,0.05,"L",2.4357,FALSE,2014-12-03,8,0.05,2,8
2,12,"linear",0,0.15,"R",2.8077,TRUE,2014-12-03,8,0.15,2,8
2,13,"linear",0,0.2,"R",1.9686,TRUE,2014-12-03,8,0.2,2,8
2,14,"linear",0.1,0,"R",2.2688,FALSE,2014-12-03,8,0.1,2,8
2,15,"radial",0.2,0,"L",1.5529,TRUE,2014-12-03,8,0.2,2,8
