"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"radial",0.15,0,"L",1.1512,TRUE,2014-12-03,8,0.15,4,8
1,2,"radial",0.1,0,"L",2.4022,TRUE,2014-12-03,8,0.1,4,8
1,3,"radial",0,0.15,"R",3.1027,TRUE,2014-12-03,8,0.15,4,8
1,4,"radial",0,0.2,"R",1.7017,TRUE,2014-12-03,8,0.2,4,8
1,5,"radial",0.05,0,"L",3.9758,TRUE,2014-12-03,8,0.05,4,8
1,6,"linear",0.2,0,"L",1.3345,TRUE,2014-12-03,8,0.2,4,8
1,7,"linear",0,0.1,"R",2.7521,TRUE,2014-12-03,8,0.1,4,8
1,8,"linear",0.15,0,"L",1.5682,TRUE,2014-12-03,8,0.15,4,8
1,9,"radial",0,0.1,"R",1.6852,TRUE,2014-12-03,8,0.1,4,8
1,10,"linear",0.05,0,"R",4.4539,FALSE,2014-12-03,8,0.05,4,8
1,11,"radial",0,0.05,"R",4.4536,TRUE,2014-12-03,8,0.05,4,8
1,12,"radial",0.2,0,"L",0.75291,TRUE,2014-12-03,8,0.2,4,8
1,13,"linear",0,0.15,"R",3.5531,TRUE,2014-12-03,8,0.15,4,8
1,14,"linear",0,0.2,"R",1.8852,TRUE,2014-12-03,8,0.2,4,8
1,15,"linear",0.1,0,"R",7.5476,FALSE,2014-12-03,8,0.1,4,8
1,16,"linear",0,0.05,"L",5.0709,FALSE,2014-12-03,8,0.05,4,8
2,1,"linear",0.2,0,"L",0.98475,TRUE,2014-12-03,8,0.2,4,8
2,2,"radial",0.15,0,"L",2.4187,TRUE,2014-12-03,8,0.15,4,8
2,3,"linear",0,0.1,"L",5.8592,FALSE,2014-12-03,8,0.1,4,8
2,4,"radial",0.1,0,"L",1.0677,TRUE,2014-12-03,8,0.1,4,8
2,5,"radial",0,0.15,"R",3.0207,TRUE,2014-12-03,8,0.15,4,8
2,6,"linear",0.15,0,"L",2.273,TRUE,2014-12-03,8,0.15,4,8
2,7,"radial",0,0.2,"R",0.85353,TRUE,2014-12-03,8,0.2,4,8
2,8,"radial",0.05,0,"L",3.5864,TRUE,2014-12-03,8,0.05,4,8
2,9,"radial",0,0.1,"R",3.9536,TRUE,2014-12-03,8,0.1,4,8
2,10,"linear",0.05,0,"L",4.5371,TRUE,2014-12-03,8,0.05,4,8
2,11,"radial",0,0.05,"L",2.1097,FALSE,2014-12-03,8,0.05,4,8
2,12,"linear",0,0.15,"R",4.4038,TRUE,2014-12-03,8,0.15,4,8
2,13,"linear",0,0.2,"R",1.1175,TRUE,2014-12-03,8,0.2,4,8
2,14,"linear",0.1,0,"L",2.719,TRUE,2014-12-03,8,0.1,4,8
2,15,"radial",0.2,0,"L",1.5016,TRUE,2014-12-03,8,0.2,4,8
2,16,"linear",0,0.05,"R",5.1545,TRUE,2014-12-03,8,0.05,4,8
3,1,"radial",0.15,0,"L",0.71758,TRUE,2014-12-03,8,0.15,4,8
3,2,"radial",0.1,0,"L",3.62,TRUE,2014-12-03,8,0.1,4,8
3,3,"radial",0,0.15,"R",1.1015,TRUE,2014-12-03,8,0.15,4,8
3,4,"radial",0,0.2,"R",1.3359,TRUE,2014-12-03,8,0.2,4,8
3,5,"radial",0.05,0,"R",2.8196,FALSE,2014-12-03,8,0.05,4,8
3,6,"radial",0,0.1,"R",2.5716,TRUE,2014-12-03,8,0.1,4,8
3,7,"radial",0,0.05,"L",4.4873,FALSE,2014-12-03,8,0.05,4,8
3,8,"linear",0.2,0,"L",1.7183,TRUE,2014-12-03,8,0.2,4,8
3,9,"linear",0,0.1,"R",3.2527,TRUE,2014-12-03,8,0.1,4,8
3,10,"radial",0.2,0,"L",0.83412,TRUE,2014-12-03,8,0.2,4,8
3,11,"linear",0.15,0,"L",3.1529,TRUE,2014-12-03,8,0.15,4,8
3,12,"linear",0.05,0,"L",6.3067,TRUE,2014-12-03,8,0.05,4,8
3,13,"linear",0,0.15,"R",1.1177,TRUE,2014-12-03,8,0.15,4,8
3,14,"linear",0,0.2,"R",2.929,TRUE,2014-12-03,8,0.2,4,8
3,15,"linear",0.1,0,"R",3.6537,FALSE,2014-12-03,8,0.1,4,8
3,16,"linear",0,0.05,"L",4.4038,FALSE,2014-12-03,8,0.05,4,8
4,1,"radial",0.15,0,"L",0.95083,TRUE,2014-12-03,8,0.15,4,8
4,2,"linear",0.2,0,"L",2.3521,TRUE,2014-12-03,8,0.2,4,8
4,3,"radial",0.1,0,"L",2.4026,TRUE,2014-12-03,8,0.1,4,8
4,4,"radial",0,0.15,"R",3.5695,TRUE,2014-12-03,8,0.15,4,8
4,5,"linear",0,0.1,"L",3.9202,FALSE,2014-12-03,8,0.1,4,8
4,6,"radial",0,0.2,"R",0.95083,TRUE,2014-12-03,8,0.2,4,8
4,7,"radial",0.05,0,"R",6.0718,FALSE,2014-12-03,8,0.05,4,8
4,8,"linear",0.15,0,"L",2.6694,TRUE,2014-12-03,8,0.15,4,8
4,9,"radial",0,0.1,"R",2.5857,TRUE,2014-12-03,8,0.1,4,8
4,10,"radial",0,0.05,"R",3.1361,TRUE,2014-12-03,8,0.05,4,8
4,11,"radial",0.2,0,"L",1.1568,TRUE,2014-12-03,8,0.2,4,8
4,12,"linear",0.05,0,"R",2.6691,FALSE,2014-12-03,8,0.05,4,8
4,13,"linear",0,0.15,"R",2.8355,TRUE,2014-12-03,8,0.15,4,8
4,14,"linear",0,0.2,"R",0.93421,TRUE,2014-12-03,8,0.2,4,8
4,15,"linear",0.1,0,"L",2.9188,TRUE,2014-12-03,8,0.1,4,8
4,16,"linear",0,0.05,"R",2.1353,TRUE,2014-12-03,8,0.05,4,8
5,1,"linear",0.2,0,"L",1.0705,TRUE,2014-12-03,8,0.2,4,8
5,2,"radial",0.15,0,"L",2.2186,TRUE,2014-12-03,8,0.15,4,8
5,3,"linear",0,0.1,"R",2.7891,TRUE,2014-12-03,8,0.1,4,8
5,4,"radial",0.1,0,"L",2.6187,TRUE,2014-12-03,8,0.1,4,8
5,5,"linear",0.15,0,"L",0.90097,TRUE,2014-12-03,8,0.15,4,8
5,6,"radial",0,0.15,"R",2.4856,TRUE,2014-12-03,8,0.15,4,8
5,7,"radial",0,0.2,"R",1.1937,TRUE,2014-12-03,8,0.2,4,8
5,8,"radial",0.05,0,"L",2.8356,TRUE,2014-12-03,8,0.05,4,8
5,9,"linear",0.05,0,"R",1.3205,FALSE,2014-12-03,8,0.05,4,8
5,10,"linear",0,0.15,"R",1.1677,TRUE,2014-12-03,8,0.15,4,8
5,11,"linear",0,0.2,"R",1.0176,TRUE,2014-12-03,8,0.2,4,8
5,12,"radial",0,0.1,"R",2.5191,TRUE,2014-12-03,8,0.1,4,8
5,13,"radial",0,0.05,"L",2.5857,FALSE,2014-12-03,8,0.05,4,8
5,14,"linear",0.1,0,"R",4.4703,FALSE,2014-12-03,8,0.1,4,8
5,15,"radial",0.2,0,"L",0.91777,TRUE,2014-12-03,8,0.2,4,8
5,16,"linear",0,0.05,"L",2.6524,FALSE,2014-12-03,8,0.05,4,8
