Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,L,1.1512,TRUE
1,2,radial,0.1,0,L,2.4022,TRUE
1,3,radial,0,0.15,R,3.1027,TRUE
1,4,radial,0,0.2,R,1.7017,TRUE
1,5,radial,0.05,0,L,3.9758,TRUE
1,6,linear,0.2,0,L,1.3345,TRUE
1,7,linear,0,0.1,R,2.7521,TRUE
1,8,linear,0.15,0,L,1.5682,TRUE
1,9,radial,0,0.1,R,1.6852,TRUE
1,10,linear,0.05,0,R,4.4539,FALSE
1,11,radial,0,0.05,R,4.4536,TRUE
1,12,radial,0.2,0,L,0.75291,TRUE
1,13,linear,0,0.15,R,3.5531,TRUE
1,14,linear,0,0.2,R,1.8852,TRUE
1,15,linear,0.1,0,R,7.5476,FALSE
1,16,linear,0,0.05,L,5.0709,FALSE
2,1,linear,0.2,0,L,0.98475,TRUE
2,2,radial,0.15,0,L,2.4187,TRUE
2,3,linear,0,0.1,L,5.8592,FALSE
2,4,radial,0.1,0,L,1.0677,TRUE
2,5,radial,0,0.15,R,3.0207,TRUE
2,6,linear,0.15,0,L,2.273,TRUE
2,7,radial,0,0.2,R,0.85353,TRUE
2,8,radial,0.05,0,L,3.5864,TRUE
2,9,radial,0,0.1,R,3.9536,TRUE
2,10,linear,0.05,0,L,4.5371,TRUE
2,11,radial,0,0.05,L,2.1097,FALSE
2,12,linear,0,0.15,R,4.4038,TRUE
2,13,linear,0,0.2,R,1.1175,TRUE
2,14,linear,0.1,0,L,2.719,TRUE
2,15,radial,0.2,0,L,1.5016,TRUE
2,16,linear,0,0.05,R,5.1545,TRUE
3,1,radial,0.15,0,L,0.71758,TRUE
3,2,radial,0.1,0,L,3.62,TRUE
3,3,radial,0,0.15,R,1.1015,TRUE
3,4,radial,0,0.2,R,1.3359,TRUE
3,5,radial,0.05,0,R,2.8196,FALSE
3,6,radial,0,0.1,R,2.5716,TRUE
3,7,radial,0,0.05,L,4.4873,FALSE
3,8,linear,0.2,0,L,1.7183,TRUE
3,9,linear,0,0.1,R,3.2527,TRUE
3,10,radial,0.2,0,L,0.83412,TRUE
3,11,linear,0.15,0,L,3.1529,TRUE
3,12,linear,0.05,0,L,6.3067,TRUE
3,13,linear,0,0.15,R,1.1177,TRUE
3,14,linear,0,0.2,R,2.929,TRUE
3,15,linear,0.1,0,R,3.6537,FALSE
3,16,linear,0,0.05,L,4.4038,FALSE
4,1,radial,0.15,0,L,0.95083,TRUE
4,2,linear,0.2,0,L,2.3521,TRUE
4,3,radial,0.1,0,L,2.4026,TRUE
4,4,radial,0,0.15,R,3.5695,TRUE
4,5,linear,0,0.1,L,3.9202,FALSE
4,6,radial,0,0.2,R,0.95083,TRUE
4,7,radial,0.05,0,R,6.0718,FALSE
4,8,linear,0.15,0,L,2.6694,TRUE
4,9,radial,0,0.1,R,2.5857,TRUE
4,10,radial,0,0.05,R,3.1361,TRUE
4,11,radial,0.2,0,L,1.1568,TRUE
4,12,linear,0.05,0,R,2.6691,FALSE
4,13,linear,0,0.15,R,2.8355,TRUE
4,14,linear,0,0.2,R,0.93421,TRUE
4,15,linear,0.1,0,L,2.9188,TRUE
4,16,linear,0,0.05,R,2.1353,TRUE
5,1,linear,0.2,0,L,1.0705,TRUE
5,2,radial,0.15,0,L,2.2186,TRUE
5,3,linear,0,0.1,R,2.7891,TRUE
5,4,radial,0.1,0,L,2.6187,TRUE
5,5,linear,0.15,0,L,0.90097,TRUE
5,6,radial,0,0.15,R,2.4856,TRUE
5,7,radial,0,0.2,R,1.1937,TRUE
5,8,radial,0.05,0,L,2.8356,TRUE
5,9,linear,0.05,0,R,1.3205,FALSE
5,10,linear,0,0.15,R,1.1677,TRUE
5,11,linear,0,0.2,R,1.0176,TRUE
5,12,radial,0,0.1,R,2.5191,TRUE
5,13,radial,0,0.05,L,2.5857,FALSE
5,14,linear,0.1,0,R,4.4703,FALSE
5,15,radial,0.2,0,L,0.91777,TRUE
5,16,linear,0,0.05,L,2.6524,FALSE
