"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"linear",0.1,0,"L",3.0864,TRUE,2014-12-03,8,0.1,3,2
1,2,"linear",0.2,0,"L",3.2073,TRUE,2014-12-03,8,0.2,3,2
1,3,"radial",0.2,0,"L",1.0178,TRUE,2014-12-03,8,0.2,3,2
1,4,"linear",0.05,0,"R",1.336,FALSE,2014-12-03,8,0.05,3,2
1,5,"linear",0,0.2,"L",4.9215,FALSE,2014-12-03,8,0.2,3,2
1,6,"radial",0,0.05,"R",3.4362,TRUE,2014-12-03,8,0.05,3,2
1,7,"radial",0,0.2,"R",2.3352,TRUE,2014-12-03,8,0.2,3,2
1,8,"linear",0,0.15,"R",2.3021,TRUE,2014-12-03,8,0.15,3,2
1,9,"radial",0,0.15,"R",2.6194,TRUE,2014-12-03,8,0.15,3,2
1,10,"linear",0,0.1,"R",2.1392,TRUE,2014-12-03,8,0.1,3,2
1,11,"radial",0.05,0,"L",4.6708,TRUE,2014-12-03,8,0.05,3,2
1,12,"linear",0,0.05,"L",2.8203,FALSE,2014-12-03,8,0.05,3,2
1,13,"radial",0.15,0,"R",3.0361,FALSE,2014-12-03,8,0.15,3,2
1,14,"linear",0.15,0,"L",4.0371,TRUE,2014-12-03,8,0.15,3,2
1,15,"radial",0,0.1,"L",2.3019,FALSE,2014-12-03,8,0.1,3,2
1,16,"radial",0.1,0,"R",6.9061,FALSE,2014-12-03,8,0.1,3,2
2,1,"radial",0.2,0,"L",3.5362,TRUE,2014-12-03,8,0.2,3,2
2,2,"linear",0.1,0,"R",3.8871,FALSE,2014-12-03,8,0.1,3,2
2,3,"linear",0.2,0,"L",2.4853,TRUE,2014-12-03,8,0.2,3,2
2,4,"linear",0.05,0,"L",3.4863,TRUE,2014-12-03,8,0.05,3,2
2,5,"linear",0,0.2,"R",2.4021,TRUE,2014-12-03,8,0.2,3,2
2,6,"radial",0,0.05,"L",7.2728,FALSE,2014-12-03,8,0.05,3,2
2,7,"radial",0,0.2,"R",3.7784,TRUE,2014-12-03,8,0.2,3,2
2,8,"linear",0,0.15,"R",3.6553,TRUE,2014-12-03,8,0.15,3,2
2,9,"linear",0,0.1,"R",4.9208,TRUE,2014-12-03,8,0.1,3,2
2,10,"radial",0,0.15,"R",2.2687,TRUE,2014-12-03,8,0.15,3,2
2,11,"radial",0.05,0,"R",3.2862,FALSE,2014-12-03,8,0.05,3,2
2,12,"radial",0.15,0,"L",3.2867,TRUE,2014-12-03,8,0.15,3,2
2,13,"linear",0,0.05,"R",6.1216,TRUE,2014-12-03,8,0.05,3,2
2,14,"radial",0,0.1,"L",2.8365,FALSE,2014-12-03,8,0.1,3,2
2,15,"radial",0.1,0,"R",2.7357,FALSE,2014-12-03,8,0.1,3,2
2,16,"linear",0.15,0,"L",3.5696,TRUE,2014-12-03,8,0.15,3,2
3,1,"radial",0.2,0,"L",2.6357,TRUE,2014-12-03,8,0.2,3,2
3,2,"radial",0,0.05,"L",3.4031,FALSE,2014-12-03,8,0.05,3,2
3,3,"radial",0,0.2,"R",1.418,TRUE,2014-12-03,8,0.2,3,2
3,4,"radial",0,0.15,"R",3.1195,TRUE,2014-12-03,8,0.15,3,2
3,5,"linear",0.1,0,"L",5.2044,TRUE,2014-12-03,8,0.1,3,2
3,6,"linear",0.2,0,"L",1.4346,TRUE,2014-12-03,8,0.2,3,2
3,7,"linear",0.05,0,"R",4.2537,FALSE,2014-12-03,8,0.05,3,2
3,8,"linear",0,0.2,"L",2.7097,FALSE,2014-12-03,8,0.2,3,2
3,9,"linear",0,0.15,"R",3.8533,TRUE,2014-12-03,8,0.15,3,2
3,10,"radial",0.05,0,"R",4.6738,FALSE,2014-12-03,8,0.05,3,2
3,11,"radial",0.15,0,"L",0.9676,TRUE,2014-12-03,8,0.15,3,2
3,12,"radial",0,0.1,"L",2.9356,FALSE,2014-12-03,8,0.1,3,2
3,13,"radial",0.1,0,"L",3.1695,TRUE,2014-12-03,8,0.1,3,2
3,14,"linear",0,0.1,"L",2.5524,FALSE,2014-12-03,8,0.1,3,2
3,15,"linear",0,0.05,"R",5.2714,TRUE,2014-12-03,8,0.05,3,2
3,16,"linear",0.15,0,"R",2.9257,FALSE,2014-12-03,8,0.15,3,2
4,1,"linear",0.1,0,"L",4.3534,TRUE,2014-12-03,8,0.1,3,2
4,2,"radial",0.2,0,"L",1.251,TRUE,2014-12-03,8,0.2,3,2
4,3,"radial",0,0.05,"R",2.955,TRUE,2014-12-03,8,0.05,3,2
4,4,"linear",0.2,0,"R",4.1705,FALSE,2014-12-03,8,0.2,3,2
4,5,"linear",0.05,0,"L",6.2055,TRUE,2014-12-03,8,0.05,3,2
4,6,"radial",0,0.2,"R",2.5029,TRUE,2014-12-03,8,0.2,3,2
4,7,"radial",0,0.15,"R",2.7192,TRUE,2014-12-03,8,0.15,3,2
4,8,"linear",0,0.2,"R",3.4195,TRUE,2014-12-03,8,0.2,3,2
4,9,"linear",0,0.15,"R",3.3529,TRUE,2014-12-03,8,0.15,3,2
4,10,"linear",0,0.1,"R",2.7857,TRUE,2014-12-03,8,0.1,3,2
4,11,"radial",0.05,0,"R",3.0233,FALSE,2014-12-03,8,0.05,3,2
4,12,"linear",0,0.05,"R",3.9871,TRUE,2014-12-03,8,0.05,3,2
4,13,"radial",0.15,0,"L",1.6185,TRUE,2014-12-03,8,0.15,3,2
4,14,"linear",0.15,0,"L",2.9051,TRUE,2014-12-03,8,0.15,3,2
4,15,"radial",0,0.1,"R",3.303,TRUE,2014-12-03,8,0.1,3,2
4,16,"radial",0.1,0,"L",1.6185,TRUE,2014-12-03,8,0.1,3,2
5,1,"radial",0.2,0,"L",1.5179,TRUE,2014-12-03,8,0.2,3,2
5,2,"linear",0.1,0,"R",4.2387,FALSE,2014-12-03,8,0.1,3,2
5,3,"linear",0.2,0,"L",4.171,TRUE,2014-12-03,8,0.2,3,2
5,4,"radial",0,0.05,"R",3.6197,TRUE,2014-12-03,8,0.05,3,2
5,5,"radial",0,0.2,"R",1.1345,TRUE,2014-12-03,8,0.2,3,2
5,6,"linear",0.05,0,"R",5.705,FALSE,2014-12-03,8,0.05,3,2
5,7,"linear",0,0.2,"R",2.6191,TRUE,2014-12-03,8,0.2,3,2
